Unnamed: 0,Coluna_0,Coluna_1,Coluna_2,Coluna_3,Coluna_4,Coluna_5,Coluna_7,Coluna_8,Coluna_11,Coluna_12
16844,2017,3,19,1,51,47,-19.56513,-44.50158,0,3
16845,2017,3,19,1,51,49,-19.97935,-44.51845,0,-3
16851,2017,3,19,1,51,2,-20.02671,-44.49017,0,-3
16852,2017,3,19,1,51,5,-19.61782,-44.58728,0,-3
16856,2017,3,19,1,52,14,-19.92829,-44.57966,0,-3
16857,2017,3,19,1,52,15,-19.54945,-44.41055,0,3
16859,2017,3,19,1,52,17,-19.94907,-44.51897,0,-3
16860,2017,3,19,1,52,17,-19.80585,-44.55192,0,-3
16879,2017,3,19,1,52,58,-19.91742,-44.52232,0,3
16882,2017,3,19,1,52,5,-19.89925,-44.51811,0,-3
16884,2017,3,19,1,52,7,-19.54245,-44.42617,0,-3
16886,2017,3,19,1,52,8,-20.14786,-44.39366,0,3
16892,2017,3,19,1,53,18,-19.90898,-44.65228,0,-3
16894,2017,3,19,1,53,19,-19.49517,-44.56625,0,3
16906,2017,3,19,1,53,52,-19.90616,-44.43841,0,-3
16907,2017,3,19,1,53,53,-19.87153,-44.37562,0,-3
16914,2017,3,19,1,53,56,-20.02708,-44.41035,0,-3
16915,2017,3,19,1,53,57,-19.89055,-44.16558,0,3
16916,2017,3,19,1,53,2,-19.95685,-44.45716,0,-3
16925,2017,3,19,1,54,12,-19.94533,-44.47671,0,-3
16933,2017,3,19,1,54,32,-19.5646,-44.58904,0,3
16934,2017,3,19,1,54,37,-19.92274,-44.63459,0,-3
16941,2017,3,19,1,54,43,-19.97367,-44.43133,0,-3
16944,2017,3,19,1,54,44,-20.38774,-44.49745,0,3
16945,2017,3,19,1,54,44,-19.5782,-44.51083,0,-3
16963,2017,3,19,1,55,17,-19.92299,-44.48616,0,-3
16966,2017,3,19,1,55,22,-19.5623,-44.48084,0,3
16967,2017,3,19,1,55,23,-19.85289,-44.55009,0,-3
16972,2017,3,19,1,55,31,-20.38089,-44.45838,0,-3
16973,2017,3,19,1,55,31,-20.04653,-44.35907,0,-3
16982,2017,3,19,1,55,47,-19.52546,-44.52442,0,3
16984,2017,3,19,1,55,49,-20.37613,-44.52128,0,3
16985,2017,3,19,1,55,50,-19.90986,-44.23088,0,-3
16986,2017,3,19,1,55,51,-19.79727,-44.60654,0,-3
16992,2017,3,19,1,55,5,-19.94953,-44.48331,0,-3
16993,2017,3,19,1,55,6,-19.82527,-44.57297,0,3
16995,2017,3,19,1,55,9,-19.82412,-44.64473,0,3
16998,2017,3,19,1,56,15,-19.96913,-44.16891,0,-3
17000,2017,3,19,1,56,16,-19.91924,-44.62475,0,-3
17004,2017,3,19,1,56,27,-19.5663,-44.54738,0,3
17006,2017,3,19,1,56,31,-19.98172,-44.32324,0,3
17011,2017,3,19,1,56,37,-20.04758,-44.54839,0,-3
17014,2017,3,19,1,56,40,-19.96223,-44.4119,0,-3
17016,2017,3,19,1,56,41,-20.3571,-44.56192,0,3
17018,2017,3,19,1,56,46,-19.97524,-44.39241,0,-3
17019,2017,3,19,1,56,47,-19.93896,-44.35467,0,-3
17021,2017,3,19,1,56,3,-19.87172,-44.34393,0,-3
17027,2017,3,19,1,56,6,-19.49398,-44.50946,0,-3
17033,2017,3,19,1,57,15,-20.35676,-44.50142,0,-3
17037,2017,3,19,1,57,18,-19.92955,-44.5007,0,-3
17050,2017,3,19,1,57,28,-19.93898,-44.45927,0,-3
17056,2017,3,19,1,57,48,-19.55396,-44.44599,0,-3
17068,2017,3,19,1,57,9,-19.95355,-44.4936,0,-3
17069,2017,3,19,1,57,9,-19.84536,-44.63728,0,-3
17073,2017,3,19,1,58,10,-20.00505,-44.26247,0,-3
17077,2017,3,19,1,58,16,-19.93656,-44.33499,0,3
17079,2017,3,19,1,58,17,-19.87779,-44.4365,0,3
17081,2017,3,19,1,58,20,-19.97421,-44.58073,0,-3
17083,2017,3,19,1,58,21,-20.00077,-44.59635,0,3
17094,2017,3,19,1,58,29,-19.87563,-44.51488,0,3
17097,2017,3,19,1,58,34,-20.00075,-44.32423,0,-3
17099,2017,3,19,1,58,35,-19.98272,-44.33546,0,-3
17107,2017,3,19,1,58,43,-19.92306,-44.51048,0,3
17109,2017,3,19,1,58,48,-20.00921,-44.45148,0,-3
17114,2017,3,19,1,58,54,-20.0062,-44.50951,0,-3
17116,2017,3,19,1,58,54,-19.93358,-44.49596,0,-3
17120,2017,3,19,1,58,1,-19.92836,-44.37856,0,-3
17122,2017,3,19,1,58,2,-19.871,-44.49968,0,-3
17132,2017,3,19,1,59,22,-19.82621,-44.65736,0,-3
17143,2017,3,19,1,59,36,-19.57053,-44.4955,0,-3
17146,2017,3,19,1,59,38,-19.52178,-44.6601,0,3
17150,2017,3,19,1,59,50,-19.98046,-44.3457,0,3
17158,2017,3,19,1,0,11,-19.79307,-44.56207,0,-3
17166,2017,3,19,1,0,17,-19.79343,-44.46244,0,-3
17177,2017,3,19,1,0,30,-20.31705,-44.31379,0,-3
17181,2017,3,19,1,0,31,-19.75006,-44.56722,0,3
17183,2017,3,19,1,0,33,-20.36149,-44.45402,0,3
17209,2017,3,19,1,0,4,-19.75613,-44.59164,0,-3
17210,2017,3,19,1,0,4,-19.76719,-44.56543,0,-3
17212,2017,3,19,1,0,6,-19.80141,-44.58413,0,3
17217,2017,3,19,1,1,20,-20.25729,-44.4593,0,-3
17219,2017,3,19,1,1,21,-19.65404,-44.50126,0,3
17226,2017,3,19,1,1,23,-19.73073,-44.48596,0,-3
17234,2017,3,19,1,1,34,-20.252,-44.44958,0,3
17238,2017,3,19,1,1,36,-19.64362,-44.43422,0,-3
17243,2017,3,19,1,1,41,-20.35063,-44.61831,0,3
17244,2017,3,19,1,1,42,-19.63451,-44.553,0,-3
17245,2017,3,19,1,1,45,-19.8112,-44.39935,0,-3
17251,2017,3,19,1,1,56,-20.29419,-44.39771,0,-3
17252,2017,3,19,1,1,58,-19.49853,-44.48061,0,-3
17258,2017,3,19,1,1,5,-20.21212,-44.47739,0,-3
17264,2017,3,19,1,2,12,-19.82538,-44.50611,0,3
17267,2017,3,19,1,2,15,-19.67325,-44.4881,0,-3
17273,2017,3,19,1,2,22,-19.71554,-44.50865,0,3
17282,2017,3,19,1,2,29,-19.62012,-44.58725,0,-3
17283,2017,3,19,1,2,32,-19.6734,-44.60465,0,3
17289,2017,3,19,1,2,39,-19.54773,-44.56803,0,3
17290,2017,3,19,1,2,39,-19.64647,-44.44805,0,3
17291,2017,3,19,1,2,39,-20.31981,-44.44115,0,3
17292,2017,3,19,1,2,39,-19.75834,-44.44959,0,-3
17297,2017,3,19,1,2,46,-19.67443,-44.54991,0,-3
17298,2017,3,19,1,2,47,-19.70581,-44.40125,0,-3
17301,2017,3,19,1,2,59,-19.64826,-44.4786,0,3
17314,2017,3,19,1,3,15,-20.19218,-44.49129,0,-3
17316,2017,3,19,1,3,19,-19.79542,-44.61864,0,3
17327,2017,3,19,1,3,27,-19.61457,-44.51884,0,3
17332,2017,3,19,1,3,32,-19.62988,-44.59413,0,-3
17333,2017,3,19,1,3,32,-19.68183,-44.39544,0,-3
17334,2017,3,19,1,3,33,-20.29015,-44.50477,0,-3
17338,2017,3,19,1,3,35,-19.72783,-44.6314,0,-3
17339,2017,3,19,1,3,37,-19.56975,-44.41653,0,-3
17343,2017,3,19,1,3,44,-19.69772,-44.56974,0,3
17355,2017,3,19,1,4,10,-19.6794,-44.49358,0,-3
17357,2017,3,19,1,4,11,-20.32034,-44.58573,0,3
17364,2017,3,19,1,4,18,-19.5762,-44.57809,0,3
17385,2017,3,19,1,4,47,-19.67054,-44.11252,0,3
17398,2017,3,19,1,4,58,-19.58964,-44.22919,0,-3
17401,2017,3,19,1,4,5,-19.80612,-44.5613,0,3
17421,2017,3,19,1,5,38,-20.2253,-44.55442,0,3
17430,2017,3,19,1,5,53,-20.32135,-44.50894,0,3
17442,2017,3,19,1,5,9,-20.31476,-44.57307,0,3
17452,2017,3,19,1,6,36,-19.49037,-44.29589,0,-3
17490,2017,3,19,1,7,10,-19.81869,-44.46933,0,3
17504,2017,3,19,1,7,39,-19.57624,-44.66074,0,-3
17506,2017,3,19,1,7,39,-19.91481,-44.51927,0,-3
17512,2017,3,19,1,7,55,-19.75708,-44.62526,0,-3
17519,2017,3,19,1,7,5,-19.55225,-44.62892,0,3
17537,2017,3,19,1,8,25,-20.33063,-44.55808,0,-3
17546,2017,3,19,1,8,35,-19.61493,-44.51127,0,3
17547,2017,3,19,1,8,35,-19.68856,-44.5827,0,3
17552,2017,3,19,1,8,38,-20.21386,-44.5502,0,-3
17560,2017,3,19,1,8,47,-20.36024,-44.35622,0,3
17561,2017,3,19,1,8,48,-19.60765,-44.47436,0,-3
17562,2017,3,19,1,8,48,-19.62118,-44.4819,0,-3
17570,2017,3,19,1,8,7,-20.32301,-44.55527,0,3
17571,2017,3,19,1,8,7,-20.21374,-44.59569,0,-3
17572,2017,3,19,1,8,7,-19.63243,-44.60538,0,3
17580,2017,3,19,1,9,14,-20.36663,-44.58759,0,3
17584,2017,3,19,1,9,18,-19.59627,-44.45316,0,-3
17588,2017,3,19,1,9,22,-19.69579,-44.59779,0,3
17596,2017,3,19,1,9,34,-19.6052,-44.45288,0,-3
17601,2017,3,19,1,9,39,-19.71027,-44.45881,0,3
17605,2017,3,19,1,9,42,-20.30665,-44.65312,0,-3
17620,2017,3,19,1,9,51,-19.85517,-44.59032,0,-3
17635,2017,3,19,2,10,20,-20.05058,-44.12329,0,-3
17643,2017,3,19,2,10,47,-19.78449,-44.4057,0,3
17670,2017,3,19,2,11,40,-19.97586,-44.31997,0,-3
17673,2017,3,19,2,11,44,-20.0023,-44.40937,0,-3
17679,2017,3,19,2,11,49,-19.79946,-44.41236,0,3
17684,2017,3,19,2,11,3,-19.86427,-44.43886,0,-3
17691,2017,3,19,2,12,23,-19.92678,-44.25003,0,-3
17692,2017,3,19,2,12,29,-19.6454,-44.45327,0,-3
17697,2017,3,19,2,12,30,-19.65488,-44.14336,0,-3
17702,2017,3,19,2,12,46,-20.04951,-44.52163,0,-3
17703,2017,3,19,2,12,46,-19.51537,-44.52566,0,-3
17708,2017,3,19,2,12,51,-20.21652,-43.879,0,3
17711,2017,3,19,2,12,57,-19.97882,-44.56033,0,3
17714,2017,3,19,2,12,5,-20.1299,-44.18262,0,-3
17715,2017,3,19,2,12,6,-19.56732,-44.44057,0,3
17716,2017,3,19,2,12,9,-20.05305,-44.14582,0,3
17738,2017,3,19,2,13,42,-20.31844,-44.30576,0,-3
17746,2017,3,19,2,13,50,-20.01459,-44.18602,0,-3
17748,2017,3,19,2,13,50,-20.01379,-44.53667,0,-3
17759,2017,3,19,2,14,12,-19.89133,-44.45066,0,-3
17766,2017,3,19,2,14,17,-19.9789,-44.60544,0,3
17772,2017,3,19,2,14,41,-20.02372,-44.45307,0,-3
17773,2017,3,19,2,14,42,-19.52679,-44.55094,0,-3
17780,2017,3,19,2,14,1,-19.99172,-44.49701,0,-3
17786,2017,3,19,2,15,15,-19.80064,-44.38849,0,3
17790,2017,3,19,2,15,26,-19.60097,-44.292,0,-3
17796,2017,3,19,2,15,53,-19.71432,-44.26488,0,-3
17804,2017,3,19,2,15,2,-19.8783,-44.48275,0,-3
17809,2017,3,19,2,16,20,-19.99817,-44.28228,0,-3
17834,2017,3,19,2,16,6,-19.98742,-44.18809,0,-3
17835,2017,3,19,2,16,6,-19.97697,-44.40446,0,-3
17844,2017,3,19,2,17,37,-20.13876,-44.03904,0,-3
17846,2017,3,19,2,17,40,-19.54539,-44.34319,0,3
17850,2017,3,19,2,17,47,-19.95332,-44.44377,0,-3
17857,2017,3,19,2,17,2,-19.97557,-44.63416,0,-3
17859,2017,3,19,2,17,2,-20.09013,-44.44335,0,-3
17861,2017,3,19,2,17,7,-19.9933,-44.32037,0,-3
17867,2017,3,19,2,18,18,-19.66633,-44.32483,0,-3
17871,2017,3,19,2,18,29,-20.07609,-44.37547,0,3
17876,2017,3,19,2,18,36,-19.56253,-44.49407,0,-3
17878,2017,3,19,2,18,36,-19.51839,-44.60547,0,-3
17880,2017,3,19,2,18,38,-19.96687,-44.26936,0,-3
17882,2017,3,19,2,18,39,-19.87001,-44.00348,0,-3
17883,2017,3,19,2,18,39,-19.79165,-44.57373,0,-3
17884,2017,3,19,2,18,42,-19.5891,-44.09673,0,3
17910,2017,3,19,2,19,38,-19.58696,-44.37353,0,3
17912,2017,3,19,2,19,41,-20.0341,-44.41617,0,3
17913,2017,3,19,2,19,42,-19.94703,-44.25451,0,-3
17917,2017,3,19,2,19,4,-20.05959,-44.34195,0,3
17918,2017,3,19,2,19,5,-20.02355,-44.16949,0,3
17924,2017,3,19,2,20,12,-19.87292,-44.43256,0,-3
17925,2017,3,19,2,20,22,-19.60045,-44.35172,0,3
17927,2017,3,19,2,20,29,-19.98001,-43.97686,0,-3
17932,2017,3,19,2,20,33,-19.57554,-44.3528,0,-3
17935,2017,3,19,2,20,40,-20.07585,-43.92176,0,-3
17942,2017,3,19,2,20,53,-20.03423,-44.37958,0,-3
17944,2017,3,19,2,20,54,-19.57841,-44.40442,0,3
17947,2017,3,19,2,20,9,-19.61757,-44.38651,0,3
17950,2017,3,19,2,21,13,-19.61962,-44.38297,0,-3
17952,2017,3,19,2,21,15,-19.98835,-44.03213,0,-3
17955,2017,3,19,2,21,22,-19.5869,-44.30767,0,3
17957,2017,3,19,2,21,23,-19.99127,-44.36081,0,-3
17967,2017,3,19,2,21,49,-19.58744,-44.48243,0,3
17978,2017,3,19,2,22,22,-20.35835,-44.45858,0,-3
17979,2017,3,19,2,22,24,-19.58312,-44.38111,0,3
17986,2017,3,19,2,22,40,-19.9678,-44.27568,0,-3
17991,2017,3,19,2,22,55,-19.62695,-44.21637,0,3
18000,2017,3,19,2,23,16,-19.95953,-44.23848,0,-3
18002,2017,3,19,2,23,23,-19.66993,-43.9959,0,-3
18003,2017,3,19,2,23,32,-19.99084,-44.3923,0,-3
18005,2017,3,19,2,23,41,-19.49485,-44.57378,0,-3
18015,2017,3,19,2,23,58,-20.13072,-44.38759,0,3
18031,2017,3,19,2,24,33,-19.61247,-44.32976,0,-3
18032,2017,3,19,2,24,52,-19.99285,-44.33381,0,3
18044,2017,3,19,2,24,2,-20.12598,-44.12485,0,3
18048,2017,3,19,2,25,11,-19.50225,-44.52523,0,-3
18053,2017,3,19,2,25,19,-19.55029,-44.38485,0,3
18061,2017,3,19,2,25,50,-20.09125,-44.23127,0,-3
18066,2017,3,19,2,25,1,-19.6295,-44.34799,0,-3
18070,2017,3,19,2,26,21,-19.80704,-44.4668,0,3
18071,2017,3,19,2,26,23,-20.08067,-44.19538,0,-3
18076,2017,3,19,2,26,36,-20.38937,-44.57491,0,3
18079,2017,3,19,2,26,46,-20.0843,-44.39626,0,-3
18087,2017,3,19,2,27,12,-19.66862,-43.85773,0,-3
18098,2017,3,19,2,27,29,-19.90242,-44.2085,0,-3
18100,2017,3,19,2,27,31,-19.58954,-44.46267,0,3
18102,2017,3,19,2,27,44,-19.58117,-44.40326,0,-3
18107,2017,3,19,2,27,56,-20.01186,-44.18756,0,-3
18109,2017,3,19,2,27,1,-19.96574,-44.17238,0,-3
18112,2017,3,19,2,27,4,-20.1398,-44.09614,0,3
18121,2017,3,19,2,28,39,-20.05413,-44.3017,0,-3
18138,2017,3,19,2,29,10,-19.9531,-44.36474,0,-3
18139,2017,3,19,2,29,10,-19.99889,-43.99528,0,-3
18141,2017,3,19,2,29,18,-19.67163,-44.33051,0,3
18152,2017,3,19,2,29,50,-20.00471,-44.28873,0,-3
18162,2017,3,19,2,30,20,-19.59993,-44.43247,0,-3
18164,2017,3,19,2,30,20,-19.53145,-44.53746,0,-3
18172,2017,3,19,2,30,33,-19.60736,-44.40949,0,-3
18184,2017,3,19,2,31,15,-20.00057,-44.23796,0,3
18193,2017,3,19,2,31,45,-20.05999,-43.99923,0,-3
18194,2017,3,19,2,31,45,-19.92135,-44.65504,0,-3
18234,2017,3,19,2,32,9,-19.64037,-44.46599,0,3
18246,2017,3,19,2,33,40,-19.99052,-44.42433,0,-3
18247,2017,3,19,2,33,40,-20.10574,-44.31968,0,-3
18248,2017,3,19,2,33,40,-20.07386,-44.44522,0,3
18251,2017,3,19,2,33,42,-19.61448,-44.36202,0,-3
18281,2017,3,19,2,34,8,-19.71787,-44.09306,0,3
18287,2017,3,19,2,35,11,-19.5775,-44.35991,0,-3
18290,2017,3,19,2,35,22,-19.98104,-44.44979,0,3
18305,2017,3,19,2,35,53,-19.72501,-44.27429,0,-3
18308,2017,3,19,2,35,55,-19.7176,-44.30059,0,-3
18314,2017,3,19,2,36,13,-19.66703,-44.38979,0,3
18315,2017,3,19,2,36,13,-19.56961,-44.53766,0,3
18331,2017,3,19,2,36,41,-20.01447,-44.35029,0,-3
18337,2017,3,19,2,36,9,-19.68162,-44.34302,0,-3
18339,2017,3,19,2,37,10,-20.10748,-44.24361,0,-3
18340,2017,3,19,2,37,11,-19.60527,-44.27,0,-3
18346,2017,3,19,2,37,29,-20.01411,-44.30189,0,-3
18355,2017,3,19,2,37,46,-19.58689,-44.37776,0,-3
18380,2017,3,19,2,38,50,-19.64194,-44.28228,0,-3
18386,2017,3,19,2,38,56,-19.93242,-44.3414,0,-3
18391,2017,3,19,2,38,7,-19.99135,-44.22812,0,-3
18393,2017,3,19,2,38,9,-19.61475,-44.30199,0,-3
18394,2017,3,19,2,39,10,-20.09767,-44.12863,0,-3
18409,2017,3,19,2,39,52,-19.67393,-44.22142,0,-3
18420,2017,3,19,2,40,23,-20.05261,-44.12859,0,3
18433,2017,3,19,2,40,50,-19.94058,-44.56065,0,-3
18438,2017,3,19,2,40,56,-19.65187,-44.38195,0,-3
18449,2017,3,19,2,41,29,-20.0338,-44.25288,0,-3
18451,2017,3,19,2,41,30,-20.02728,-44.18435,0,-3
18466,2017,3,19,2,42,21,-19.90221,-44.06842,0,-3
18467,2017,3,19,2,42,21,-19.86247,-44.035,0,3
18469,2017,3,19,2,42,22,-19.59931,-44.26326,0,-3
18476,2017,3,19,2,42,30,-20.0325,-44.18112,0,-3
18493,2017,3,19,2,43,15,-19.93918,-44.39299,0,-3
18526,2017,3,19,2,44,23,-19.56814,-44.50677,0,3
18554,2017,3,19,2,45,44,-19.60833,-44.34579,0,-3
18585,2017,3,19,2,47,28,-19.64133,-44.29412,0,-3
18609,2017,3,19,2,48,40,-20.02901,-44.2949,0,-3
18616,2017,3,19,2,48,3,-20.13058,-44.20703,0,3
18648,2017,3,19,2,50,11,-19.5022,-44.60508,0,-3
18653,2017,3,19,2,50,32,-20.05598,-44.34386,0,-3
18669,2017,3,19,2,50,6,-20.1159,-44.23453,0,-3
18671,2017,3,19,2,50,7,-20.09449,-44.12398,0,-3
18693,2017,3,19,2,51,34,-20.03731,-44.28003,0,3
18706,2017,3,19,2,52,31,-19.84935,-44.14697,0,3
18710,2017,3,19,2,52,48,-19.65799,-44.21853,0,3
18717,2017,3,19,2,53,16,-19.54913,-44.53824,0,-3
18723,2017,3,19,2,53,45,-20.07487,-44.22058,0,3
18759,2017,3,19,2,55,23,-19.53568,-44.40315,0,-3
18762,2017,3,19,2,55,31,-20.14769,-44.16186,0,-3
18768,2017,3,19,2,55,39,-19.52652,-44.4119,0,-3
18770,2017,3,19,2,55,48,-20.06913,-44.19865,0,3
18816,2017,3,19,2,58,29,-20.05478,-44.21743,0,-3
18851,2017,3,19,2,0,18,-19.98272,-44.43865,0,-3
18852,2017,3,19,2,0,21,-19.59478,-44.47934,0,-3
18864,2017,3,19,2,0,37,-19.96786,-44.57167,0,3
18874,2017,3,19,2,0,48,-19.49445,-44.58464,0,3
18875,2017,3,19,2,0,48,-19.9276,-44.50249,0,-3
18877,2017,3,19,2,0,48,-19.95827,-44.4553,0,-3
18884,2017,3,19,2,0,6,-19.92082,-44.48516,0,-3
18886,2017,3,19,2,1,11,-20.17934,-43.64772,0,3
18893,2017,3,19,2,1,27,-20.35932,-44.55762,0,3
18901,2017,3,19,2,1,40,-19.58826,-44.42247,0,3
18902,2017,3,19,2,1,41,-20.10889,-44.37249,0,-3
18908,2017,3,19,2,1,52,-20.20955,-44.31588,0,-3
18914,2017,3,19,2,2,14,-19.87243,-44.38147,0,3
18915,2017,3,19,2,2,18,-19.97657,-44.57326,0,-3
18925,2017,3,19,2,2,35,-19.77101,-44.54794,0,-3
18930,2017,3,19,2,2,44,-19.87087,-44.48756,0,3
18931,2017,3,19,2,2,44,-20.06275,-44.39973,0,-3
18942,2017,3,19,2,2,0,-20.0381,-44.3657,0,-3
18943,2017,3,19,2,2,0,-19.96302,-44.5421,0,-3
18945,2017,3,19,2,2,3,-19.69305,-44.41057,0,-3
18948,2017,3,19,2,2,9,-19.98841,-44.05151,0,-3
18951,2017,3,19,2,3,18,-19.52409,-44.6642,0,3
18955,2017,3,19,2,3,32,-19.96226,-44.39908,0,-3
18958,2017,3,19,2,3,47,-19.58272,-44.33839,0,3
18964,2017,3,19,2,3,51,-19.95343,-44.48319,0,-3
18966,2017,3,19,2,3,5,-19.57218,-44.53512,0,3
18973,2017,3,19,2,4,25,-20.12189,-44.42264,0,-3
18975,2017,3,19,2,4,30,-19.51144,-44.65001,0,-3
18980,2017,3,19,2,4,36,-20.05954,-44.37866,0,-3
18981,2017,3,19,2,4,37,-19.94251,-44.46445,0,-3
18990,2017,3,19,2,4,1,-19.9636,-44.54303,0,-3
19005,2017,3,19,2,5,31,-19.61498,-44.40645,0,-3
19007,2017,3,19,2,5,38,-20.04051,-44.24444,0,3
19014,2017,3,19,2,5,59,-19.79155,-44.47901,0,-3
19025,2017,3,19,2,6,12,-19.54325,-44.45584,0,-3
19027,2017,3,19,2,6,13,-19.57092,-44.45006,0,-3
19037,2017,3,19,2,6,30,-19.53791,-44.54465,0,-3
19038,2017,3,19,2,6,30,-20.20313,-44.33179,0,3
19044,2017,3,19,2,6,38,-19.56325,-44.16991,0,3
19045,2017,3,19,2,6,46,-19.51414,-44.52416,0,-3
19047,2017,3,19,2,6,56,-19.98698,-44.57655,0,-3
19048,2017,3,19,2,6,56,-20.03143,-44.13182,0,-3
19049,2017,3,19,2,6,56,-20.0195,-44.33634,0,-3
19050,2017,3,19,2,6,0,-19.9292,-44.47076,0,-3
19051,2017,3,19,2,6,0,-19.95618,-44.5196,0,-3
19071,2017,3,19,2,7,35,-19.89233,-44.4519,0,-3
19074,2017,3,19,2,7,38,-20.08391,-43.98794,0,-3
19077,2017,3,19,2,7,49,-19.54413,-44.4517,0,3
19082,2017,3,19,2,7,0,-19.6049,-44.44444,0,-3
19091,2017,3,19,2,8,23,-19.96214,-44.51972,0,-3
19101,2017,3,19,2,8,52,-20.06537,-44.40769,0,-3
19104,2017,3,19,2,8,7,-19.51653,-44.39416,0,3
19121,2017,3,19,3,10,15,-19.76576,-44.24242,0,-3
19122,2017,3,19,3,10,16,-19.79673,-44.11049,0,-3
19124,2017,3,19,3,10,18,-20.0672,-44.23043,0,3
19126,2017,3,19,3,10,20,-19.78279,-44.12855,0,-3
19128,2017,3,19,3,10,20,-19.72495,-44.27853,0,-3
19159,2017,3,19,3,11,2,-20.13651,-44.21209,0,-3
19171,2017,3,19,3,12,24,-19.78939,-44.18245,0,-3
19175,2017,3,19,3,12,32,-20.0988,-44.15284,0,3
19182,2017,3,19,3,12,50,-20.1607,-43.93363,0,3
19191,2017,3,19,3,13,15,-20.12473,-44.18907,0,-3
19193,2017,3,19,3,13,19,-19.88809,-44.10953,0,-3
19207,2017,3,19,3,14,13,-20.25916,-44.04373,0,-3
19208,2017,3,19,3,14,13,-20.12609,-44.16023,0,-3
19209,2017,3,19,3,14,17,-20.04227,-44.29408,0,-3
19211,2017,3,19,3,14,18,-20.24949,-43.83612,0,-3
19215,2017,3,19,3,14,48,-20.14612,-43.90498,0,3
19225,2017,3,19,3,15,15,-20.11231,-44.23439,0,-3
19233,2017,3,19,3,15,33,-20.14549,-44.1479,0,-3
19250,2017,3,19,3,16,18,-19.76377,-44.21111,0,-3
19256,2017,3,19,3,16,35,-20.12125,-44.13903,0,-3
19262,2017,3,19,3,16,54,-19.75971,-43.58496,0,3
19267,2017,3,19,3,17,31,-20.10976,-44.22188,0,-3
19272,2017,3,19,3,17,47,-20.23756,-44.17408,0,-3
19280,2017,3,19,3,18,18,-19.64409,-44.52966,0,-3
19328,2017,3,19,3,20,45,-20.12243,-44.03753,0,-3
19329,2017,3,19,3,20,51,-20.01743,-44.13976,0,-3
19331,2017,3,19,3,20,58,-19.69287,-44.28879,0,-3
19334,2017,3,19,3,21,17,-19.66944,-44.54346,0,-3
19353,2017,3,19,3,22,15,-19.94391,-44.1979,0,-3
19376,2017,3,19,3,23,21,-19.70827,-44.42086,0,-3
19384,2017,3,19,3,23,50,-19.73263,-44.26599,0,-3
19409,2017,3,19,3,24,35,-19.86793,-44.23174,0,-3
19416,2017,3,19,3,25,32,-19.80366,-43.93552,0,-3
19424,2017,3,19,3,25,49,-20.07928,-44.05344,0,3
19425,2017,3,19,3,25,52,-19.74981,-44.22666,0,-3
19427,2017,3,19,3,25,2,-19.90979,-44.31521,0,-3
19447,2017,3,19,3,26,2,-20.09974,-44.34538,0,3
19454,2017,3,19,3,27,13,-19.8158,-44.26944,0,-3
19467,2017,3,19,3,27,6,-20.18682,-44.19114,0,-3
19473,2017,3,19,3,28,16,-20.24793,-44.26926,0,3
19477,2017,3,19,3,28,36,-19.77859,-44.2065,0,-3
19485,2017,3,19,3,28,2,-19.7218,-44.44265,0,-3
19493,2017,3,19,3,29,35,-20.16421,-44.23499,0,-3
19503,2017,3,19,3,29,9,-19.77295,-44.22346,0,-3
19504,2017,3,19,3,30,27,-20.36501,-43.91699,0,3
19505,2017,3,19,3,30,29,-19.84834,-44.14665,0,-3
19507,2017,3,19,3,30,41,-19.79981,-44.20807,0,-3
19514,2017,3,19,3,31,11,-19.72977,-44.28285,0,-3
19515,2017,3,19,3,31,11,-19.89395,-43.99312,0,-3
19521,2017,3,19,3,31,45,-19.9519,-44.29126,0,-3
19522,2017,3,19,3,31,53,-19.85997,-44.09441,0,-3
19526,2017,3,19,3,31,0,-20.19991,-44.21955,0,-3
19532,2017,3,19,3,32,21,-19.85437,-43.83272,0,-3
19538,2017,3,19,3,32,51,-19.81113,-44.16744,0,-3
19548,2017,3,19,3,33,10,-19.82106,-44.24766,0,-3
19550,2017,3,19,3,33,14,-20.21539,-44.064,0,-3
19563,2017,3,19,3,33,45,-19.88938,-44.0228,0,-3
19565,2017,3,19,3,33,50,-19.97952,-44.08905,0,-3
19568,2017,3,19,3,34,18,-19.53977,-44.45627,0,3
19574,2017,3,19,3,34,32,-19.79638,-44.32975,0,-3
19582,2017,3,19,3,35,31,-19.81356,-44.23093,0,3
19587,2017,3,19,3,35,57,-19.84554,-43.86618,0,-3
19592,2017,3,19,3,36,20,-20.22576,-44.15057,0,-3
19595,2017,3,19,3,36,33,-19.86002,-44.10082,0,-3
19596,2017,3,19,3,36,34,-19.96705,-44.13421,0,3
19598,2017,3,19,3,36,41,-19.93821,-43.80426,0,-3
19599,2017,3,19,3,36,41,-19.95451,-43.97829,0,-3
19605,2017,3,19,3,37,12,-19.9135,-44.13899,0,3
19607,2017,3,19,3,37,20,-19.84037,-44.14013,0,-3
19615,2017,3,19,3,38,22,-19.85258,-44.12244,0,-3
19618,2017,3,19,3,38,45,-19.71915,-44.02341,0,-3
19632,2017,3,19,3,39,40,-19.68086,-44.36269,0,-3
19653,2017,3,19,3,40,46,-19.86403,-44.30719,0,-3
19665,2017,3,19,3,41,15,-19.87607,-44.01526,0,-3
19668,2017,3,19,3,41,21,-20.03066,-44.10624,0,3
19675,2017,3,19,3,41,59,-19.92541,-43.84811,0,-3
